LISTING ID,Type,ADDRESS,City,STATE,ZIP,ListPrice,BEDS,BATHS,LOCATION,SQFT,ImputedSQFT,LOTSIZE,YEARBUILT,ParkSpots,HasGarage,DOM,RECENT_REDUCTION_DATE,BeenReduced,OrigList,LAST_SALE_DATE,SoldPrev,LastPrice,ORIGINAL SOURCE,LATITUDE,LONGITUDE,Test
9217057,Condo/Coop,1226 S NEW WILKE Rd #208,Arlington Heights,IL,60005,149900,2,2,Arlington Heights,,1382,,1971,1,Garage,8,,No,149900,03/20/2008,Yes,170000,RE/MAX,42.0608411,-88.0052318,1
9217159,Single Family Residential,1533 N Kennicott Ave,Arlington Heights,IL,60004,349900,4,2,Arlington Heights,1750,1750,,1959,1,Garage,8,05/12/2016,Yes,374000,06/28/2010,Yes,210000,"Prello Realty, Inc.",42.105565,-87.994621,1
9217168,Single Family Residential,3 S Yale Ave,Arlington Heights,IL,60005,375000,3,2,Arlington Heights,1800,1800,,1957,2,Garage,8,,No,375000,06/01/1998,Yes,183000,@properties,42.082337,-88.00018,0
9217325,Single Family Residential,815 W HACKBERRY Dr,Arlington Heights,IL,60004,420000,5,2.5,Arlington Heights,2720,2720,14374,1969,2,Garage,8,,No,420000,09/21/2006,Yes,505000,Homesmart Connect LLC,42.130223,-87.993396,1
9217488,Single Family Residential,603 S Arlington Heights Rd,Arlington Heights,IL,60005,375000,4,1.5,Arlington Heights,1992,1992,,1955,2,Garage,7,,No,375000,,No,,Picket Fence Realty,42.073633,-87.980132,1
9217504,Single Family Residential,2415 E Michael Manor Ln,Arlington Heights,IL,60004,429900,4,2.5,Arlington Heights,1918,1918,10563,1970,2,Garage,7,,No,429900,,No,,Keller Williams,42.109017,-87.952743,0
9217523,Single Family Residential,316 S Donald Ave,Arlington Heights,IL,60004,420000,3,2,Arlington Heights,1341,1341,8712,1960,2,Garage,7,,No,420000,04/13/2007,Yes,387500,Coldwell Banker,42.078549,-87.955398,0
9217580,Single Family Residential,220 E Brittany Ct,Arlington Heights,IL,60004,649900,5,4.5,Arlington Heights,4828,4828,12070,1992,3,Garage,7,,No,649900,,No,,Coldwell Banker,42.127251,-87.978704,1
9217782,Single Family Residential,1356 S Vail Ave,Arlington Heights,IL,60005,294900,3,2,Arlington Heights,1600,1600,5401,1962,1,Garage,7,,No,294900,01/23/2006,Yes,295000,Keller Williams,42.058999,-87.983934,1
9217818,Single Family Residential,1111 W Noyes St,Arlington Heights,IL,60005,435000,5,2.5,Arlington Heights,2296,2296,11338,1971,2,Garage,7,,No,435000,06/18/1998,Yes,295000,Coldwell Banker,42.058143,-87.995695,1
9218170,Single Family Residential,207 E VALLEY Ln,Arlington Heights,IL,60004,629000,6,4,Arlington Heights,3500,3500,4356,1968,2,Garage,7,,No,629000,07/02/2007,Yes,515000,"IMB Realty, LLC.",42.114434,-87.979801,0
9218474,Single Family Residential,2603 N Prindle Ave,Arlington Heights,IL,60004,421900,4,2.5,Arlington Heights,1825,1825,11194,1973,2,Garage,7,,No,421900,12/06/2005,Yes,460000,RE/MAX,42.121874,-87.957889,1
9218587,Single Family Residential,722 E Euclid Ave,Arlington Heights,IL,60004,339000,2,2,Arlington Heights,,1382,6699,1957,1,Garage,7,,No,339000,06/20/2005,Yes,305000,In Business Real Estate,42.088523,-87.973202,0
9218681,Single Family Residential,2423 S CEDAR GLEN Dr,Arlington Heights,IL,60005,414900,4,2.5,Arlington Heights,2700,2700,9308,1968,2,Garage,7,,No,414900,01/13/2011,Yes,277000,RE/MAX,42.04143,-87.969274,1
9219805,Townhouse,2816 N GREENWOOD Ave,Arlington Heights,IL,60004,305000,3,3.5,Arlington Heights,1900,1900,,2000,2,Garage,4,,No,305000,04/30/2013,Yes,260100,Berkshire Hathaway,42.123611,-87.999497,0
9220015,Single Family Residential,1836 E Peachtree Dr,Arlington Heights,IL,60004,395900,4,2.5,Arlington Heights,2448,2448,8890,1971,2,Garage,4,,No,395900,08/20/2013,Yes,395000,Coldwell Banker,42.11991,-87.960252,0
9220019,Single Family Residential,1317 S Vail Ave,Arlington Heights,IL,60005,349900,4,3,Arlington Heights,2400,2400,,1961,2,Garage,4,,No,349900,,No,,RE/MAX,42.060105,-87.983188,1
9220220,Single Family Residential,2102 N Verde Dr,Arlington Heights,IL,60004,375000,4,2.5,Arlington Heights,,2184,,1963,2,Garage,4,,No,375000,,No,,Dream Town Realty,42.113978,-87.998755,0
9220259,Single Family Residential,3918 N GALESBURG Ave,Arlington Heights,IL,60004,264900,3,2,Arlington Heights,1081,1081,,1978,2,Garage,4,,No,264900,09/04/2009,Yes,235000,RE/MAX,42.148737,-88.008455,0
9220403,Condo/Coop,1 N CHESTNUT Ave Unit 1A,Arlington Heights,IL,60005,239000,2,2,Arlington Heights,1100,1100,,,1,None,4,,No,239000,,No,,Berkshire Hathaway,42.083257,-87.986178,0
9220476,Single Family Residential,1218 W Kingsley Dr,Arlington Heights,IL,60004,368500,3,2.5,Arlington Heights,1950,1950,6655,1986,2,Garage,4,,No,368500,,No,,A Saccone & Sons,42.148858,-87.997982,0
9221034,Condo/Coop,1030 S Fernandez Ave Unit 1L,Arlington Heights,IL,60005,159900,2,2,Arlington Heights,1270,1270,,1973,2,Garage,3,,No,159900,07/25/2008,Yes,174000,Homesmart Connect LLC,42.064876,-87.991809,0
9221501,Single Family Residential,2106 E PARK St,Arlington Heights,IL,60004,434925,4,3,Arlington Heights,2392,2392,7514,1957,2,Garage,3,,No,434925,,No,,Coldwell Banker,42.075609,-87.957126,0
9221794,Single Family Residential,704 S YALE Ave,Arlington Heights,IL,60005,665000,4,4.5,Arlington Heights,3600,3600,9504,2001,3,Garage,3,,No,665000,05/11/2015,Yes,543000,Runway Realty Inc,42.07296,-88.002777,0
9222322,Condo/Coop,1206 N DALE Ave Unit 1E,Arlington Heights,IL,60004,83900,1,1,Arlington Heights,,906,,1978,1,None,2,,No,83900,,No,,Coldwell Banker,42.097377,-87.953468,0
9222331,Single Family Residential,334 S Prindle Ave,Arlington Heights,IL,60004,329999,3,2,Arlington Heights,,1629,,1957,2,Garage,2,,No,329999,10/27/2005,Yes,340000,Baird & Warner,42.077812,-87.959049,1
9222375,Townhouse,3216 N CARRIAGEWAY Dr,Arlington Heights,IL,60004,199000,2,2,Arlington Heights,1250,1250,,1993,1,Garage,2,,No,199000,06/12/2013,Yes,134000,@properties,42.133341,-87.972353,0
9222498,Condo/Coop,2 E Lillian Ave Unit 2A,Arlington Heights,IL,60004,149900,2,1.5,Arlington Heights,1200,1200,,,1,None,2,,No,149900,05/25/2012,Yes,72500,Dream Realty Services,42.108852,-87.982092,0
9222508,Single Family Residential,818 N DRYDEN Ave,Arlington Heights,IL,60004,309900,3,1.5,Arlington Heights,1418,1418,,1956,2,Garage,2,,No,309900,,No,,Baird & Warner,42.09245,-87.971253,0
9222569,Single Family Residential,1677 N Belmont Ct #1677,Arlington Heights,IL,60004,249900,2,2,Arlington Heights,,1382,,1988,1,Garage,2,,No,249900,,No,,Coldwell Banker,42.106755,-87.977282,0
9222639,Condo/Coop,1527 N Windsor Dr #308,Arlington Heights,IL,60004,137500,2,2,Arlington Heights,,1382,,1971,1,None,2,,No,137500,10/24/2012,Yes,60000,Beaulieu Real Estate,42.104446,-87.964633,0
9222652,Condo/Coop,2203 Nichols Rd Unit 19D,Arlington Heights,IL,60004,82900,2,1.5,Arlington Heights,,1214,,,1,None,2,,No,82900,,No,,"Cornerstone Realty, Inc.",42.149477,-88.010767,1
9222682,Single Family Residential,630 S Vail Ave,Arlington Heights,IL,60005,324900,2,2,Arlington Heights,,1382,7919,1954,1,Garage,2,,No,324900,05/10/2013,Yes,255000,Coldwell Banker,42.072634,-87.984579,0
9223095,Single Family Residential,1009 N Race Ave,Arlington Heights,IL,60004,269900,3,2,Arlington Heights,1059,1059,6534,1951,1,Garage,2,,No,269900,,No,,Baird & Warner,42.094859,-88.003056,1
9223308,Single Family Residential,3390 N BUFFALO GROVE Rd,Arlington Heights,IL,60004,444999,4,2.5,Arlington Heights,2184,2184,20037,1980,2,Garage,2,,No,444999,06/28/2013,Yes,295000,Kristopher Furr,42.134101,-87.961509,1
9190353,Townhouse,1611 N Arlington Heights Rd Unit B,Arlington Heights,IL,60004,211900,2,2,Arlington Heights,1172,1172,,1967,2,None,2,,No,211900,01/12/2015,Yes,140000,Keller Williams,42.1055426,-87.9799777,0
9223612,Condo/Coop,2315 E Olive Ave Unit 3A,Arlington Heights,IL,60004,125000,2,1.5,Arlington Heights,1100,1100,,1978,2,None,1,,No,125000,,No,,Berkshire Hathaway,42.0985641,-87.9552331,0
9224050,Single Family Residential,2306 E Lillian Ln,Arlington Heights,IL,60004,524900,4,2.5,Arlington Heights,2704,2704,10667,1968,2,Garage,1,,No,524900,,No,,Sergio & Banks Real Estate,42.107807,-87.954638,0
9224230,Single Family Residential,2414 N Lafayette St,Arlington Heights,IL,60004,349900,4,2,Arlington Heights,1113,1113,,1970,2,Garage,1,,No,349900,06/27/2013,Yes,302500,Coldwell Banker,42.120063,-87.996598,0
9224216,Single Family Residential,1013 N Beverly Ln,Arlington Heights,IL,60004,799900,4,3.5,Arlington Heights,3120,3120,,2016,2,Garage,1,,No,799900,10/01/2015,Yes,215000,Greenscape Realty LLC,42.095206,-87.972172,1
9224507,Single Family Residential,2556 HAVERHILL Ct,Arlington Heights,IL,60004,589000,4,2.5,Arlington Heights,3000,3000,,1978,2,Garage,1,,No,589000,,No,,Berkshire Hathaway,42.105138,-87.951473,0
9224566,Condo/Coop,2004 N Stillwater Rd #2004,Arlington Heights,IL,60004,189900,2,1,Arlington Heights,1050,1050,,1991,1,Garage,1,,No,189900,,No,,@properties,42.1110562,-87.9499574,1
9224581,Single Family Residential,316 E Olive St,Arlington Heights,IL,60004,455000,4,2.5,Arlington Heights,2630,2630,10397,1970,2,Garage,1,,No,455000,,No,,RE/MAX,42.099338,-87.978355,0
9224938,Single Family Residential,611 E Valley Ln,Arlington Heights,IL,60004,450000,4,2.5,Arlington Heights,2449,2449,9901,1967,2,Garage,1,,No,450000,,No,,Coldwell Banker,42.114319,-87.974632,1
9225117,Single Family Residential,718 E Hackberry Dr,Arlington Heights,IL,60004,364900,3,2.5,Arlington Heights,1600,1600,8751,1973,2,Garage,1,,No,364900,,No,,Century 21,42.129535,-87.973173,0
9225229,Single Family Residential,321 N Derbyshire Ave,Arlington Heights,IL,60004,359000,3,2,Arlington Heights,1450,1450,8712,1954,2,Garage,1,,No,359000,,No,,Coldwell Banker,42.086335,-87.967961,0
9225270,Single Family Residential,1420 W St James Pl,Arlington Heights,IL,60005,315000,3,2,Arlington Heights,,1629,9147,1955,2,Garage,1,,No,315000,06/27/2002,Yes,270000,,42.085106,-88.002032,0
9104599,Multi-Family,4857 W Wellington Ave,Chicago,IL,60641,350000,5,2,Belmont Cragin,,2263,4356,1919,2,Garage,144,,No,350000,01/24/2000,Yes,165000,Millennial Realty Inc,41.934898,-87.748993,0
9027348,Condo/Coop,5614 W WELLINGTON Ave Unit 2W,Chicago,IL,60634,99900,2,1,Belmont Cragin,,1067,,1931,0,None,255,,No,99900,08/28/2014,Yes,70000,Diaz Homes Realty,41.9350142,-87.7672923,0
9141728,Multi-Family,6026 W Barry Ave,Chicago,IL,60634,329900,3,3,Belmont Cragin,,2109,,,2,Garage,86,,No,329900,05/15/2003,Yes,287000,RE/MAX,41.936876,-87.777278,1
3999783434,Single Family Residential,2045 N Lamon Ave,Chicago,IL,60639,220000,4,2,Chicago,,1920,,,1,None,256,,No,220000,08/21/2007,Yes,203000,BuyOwner.com via Oodle,41.918209,-87.7483707,1
9159789,Multi-Family,2015 N Laporte Ave,Chicago,IL,60639,549900,3,,Belmont Cragin,,,,1930,0,None,66,,No,549900,02/13/2003,Yes,510000,Berger & Co. Realtors Ltd,41.917455,-87.749477,0
9031022,Single Family Residential,4959 W Altgeld St,Chicago,IL,60639,237500,3,1,Belmont Cragin,1400,1400,4029,1916,2,Garage,252,12/23/2015,Yes,265000,,No,,RE/MAX,41.925777,-87.751098,0
9097359,Single Family Residential,5226 W SCHUBERT Ave,Chicago,IL,60639,254900,3,2,Belmont Cragin,1800,1800,,1927,2,Garage,161,03/07/2016,Yes,265000,,No,,PMA Real Estate,41.929843,-87.757499,0
9156321,Multi-Family,5202 W GEORGE St,Chicago,IL,60641,1250000,5,3,Belmont Cragin,14331,14331,,1922,2,None,70,,No,1250000,,No,,First Western Properties,41.933355,-87.7568511,0
9026440,Multi-Family,2242 N Marmora Ave,Chicago,IL,60639,230000,6,3,Belmont Cragin,,3453,,1944,2,Garage,256,,No,180000,10/04/1999,Yes,163000,Diaz Homes Realty,41.921382,-87.773533,1
9142291,Multi-Family,5812 W Grand Ave,Chicago,IL,60639,250000,3,2,Belmont Cragin,,1629,3049,1962,2,None,86,,No,250000,01/19/1999,Yes,70001,Galan Realty,41.9199328,-87.7712717,1
9149084,Single Family Residential,5017 W Oakdale Ave,Chicago,IL,60641,240000,4,3,Belmont Cragin,1500,1500,3750,,2,Garage,77,03/15/2016,Yes,250000,09/16/2011,Yes,120000,Real Living City Residential,41.933944,-87.752329,1
9168742,Condo/Coop,2946 N LARAMIE Ave #7,Chicago,IL,60641,54900,1,1,Belmont Cragin,650,650,,1929,0,None,57,,No,54900,,No,,Homeland Sales and Development,41.9345815,-87.7568249,0
9165338,Single Family Residential,2922 N Narragansett Ave,Chicago,IL,60634,250000,4,3,Belmont Cragin,1865,1865,,1920,1,Garage,60,,No,250000,12/19/2014,Yes,103000,Exit Realty,41.933526,-87.786116,0
9167156,Single Family Residential,2418 N Mcvicker Ave,Chicago,IL,60639,318000,4,2,Belmont Cragin,1803,1803,3628,1926,2,Garage,58,,No,318000,12/07/2004,Yes,350000,"Oak Park Avenue Realty, LTD",41.924405,-87.777286,0
9170077,Multi-Family,2259 N Lorel Ave,Chicago,IL,60639,149500,5,2.5,Belmont Cragin,,2575,3049,1894,2,Garage,56,,No,149500,03/28/2001,Yes,130000,RE/MAX,41.922122,-87.7594339,0
9127876,Single Family Residential,2234 N LAVERGNE Ave,Chicago,IL,60639,299900,5,2,Belmont Cragin,2400,2400,,2002,2,Garage,103,03/21/2016,Yes,310000,03/14/2005,Yes,315000,Chicagoland Brokers,41.92155,-87.751467,1
9173579,Multi-Family,2301 N Marmora Ave,Chicago,IL,60639,330000,7,3,Belmont Cragin,,4070,,1963,2,None,51,,No,330000,10/17/2012,Yes,139000,"USRealty.com, LLP",41.922185,-87.772864,1
3999781624,Single Family Residential,5030 W Altgeld St,Chicago,IL,60639,350000,4,2,Chicago,,1920,,,0,None,256,,No,350000,11/04/2002,Yes,233000,BuyOwner.com via Oodle,41.926279,-87.752586,0
3908987758,Single Family Residential,4919 W Schubert Ave,Chicago,IL,60639,299000,3,2,Chicago,,1629,,,0,None,376,,No,299000,,No,,BuyOwner.com via Oodle,41.929426,-87.749774,0
3999782634,Single Family Residential,4630 W Schubert Ave,Chicago,IL,60639,160000,3,1.5,Chicago,,1431,,,1,None,256,,No,160000,11/01/2001,Yes,155000,BuyOwner.com via Oodle,41.9297306,-87.7431751,0
3999783331,Single Family Residential,2135 N Mulligan Ave,Chicago,IL,60639,450000,6,3,Chicago,,3453,,,1,None,256,,No,450000,03/19/1998,Yes,200000,BuyOwner.com via Oodle,41.919272,-87.78373,0
9213765,Single Family Residential,3115 N NATCHEZ Ave,Chicago,IL,60634,284900,4,3,Belmont Cragin,2300,2300,,1951,3,Garage,10,,No,284900,09/13/2000,Yes,217000,Beaulieu Real Estate,41.936927,-87.787973,1
9223372,Condo/Coop,3158 N NEENAH Ave Unit 2D,Chicago,IL,60634,154900,2,2,Belmont Cragin,1000,1000,,1974,1,None,2,,No,154900,09/18/2013,Yes,78000,Crosstown Realty,41.9380211,-87.7898707,0
9218562,Single Family Residential,5111 W Wrightwood Ave,Chicago,IL,60639,249000,4,2.5,Belmont Cragin,1800,1800,37461,1923,2,Garage,7,,No,249000,11/30/1998,Yes,146000,Berkshire Hathaway,41.927547,-87.754364,0
8998960,Multi-Family,2201 N Leclaire Ave,Chicago,IL,60639,275000,4,3,Belmont Cragin,,2485,4356,1911,6,Garage,287,02/06/2016,Yes,275000,12/08/2010,Yes,35000,Solid Realty Services,41.920639,-87.753223,1
9168216,Single Family Residential,2254 N Marmora Ave,Chicago,IL,60639,234900,3,2,Belmont Cragin,,1629,,1965,2,Garage,57,,No,234900,,No,,CHI Properties Inc.,41.92171,-87.773544,0
9212323,Single Family Residential,2834 N Narragansett Ave,Chicago,IL,60634,245000,3,1.5,Belmont Cragin,1069,1069,3497,1956,2,Garage,11,,No,220000,,No,,Century 21,41.932039,-87.786066,0
9214060,Single Family Residential,5031 W GEORGE St,Chicago,IL,60641,320000,4,2.5,Belmont Cragin,950,950,,1922,1,Garage,10,,No,320000,10/13/2011,Yes,175000,RE/MAX,41.933024,-87.752847,1
9215531,Single Family Residential,2853 N Moody Ave,Chicago,IL,60634,289000,3,2.5,Belmont Cragin,1580,1580,3720,1928,2,Garage,9,,No,289000,06/24/2004,Yes,276000,Infinity Realty Services 1 Inc,41.932628,-87.779305,1
9195231,Single Family Residential,2848 N Merrimac Ave,Chicago,IL,60634,424900,4,3.5,Belmont Cragin,2800,2800,3720,1926,2,Garage,29,,No,424900,07/30/2014,Yes,130000,Solid Realty Services,41.932497,-87.782429,1
9210223,Single Family Residential,6120 W BARRY Ave,Chicago,IL,60634,349900,3,2.5,Belmont Cragin,1500,1500,,1969,2,Garage,14,,No,349900,12/28/2001,Yes,254000,Alpha-1 Real Estate,41.9367734,-87.7794707,0
9156684,Multi-Family,5226 W George St,Chicago,IL,60641,359900,5,3,Belmont Cragin,,2930,,1924,2,Garage,70,,No,359900,,No,,RE/MAX,41.933483,-87.757662,0
9207532,Multi-Family,2546 N Laramie Ave,Chicago,IL,60639,525000,3,3,Belmont Cragin,3298,3298,4791,1960,8,None,16,,No,525000,,No,,Baird & Warner,41.927374,-87.756618,0
9140877,Single Family Residential,6153 W Barry Ave,Chicago,IL,60634,379000,4,2,Belmont Cragin,,1920,,,3,Garage,87,05/01/2016,Yes,389000,,No,,American Realty,41.936308,-87.780621,0
9124688,Single Family Residential,2242 N Central Ave,Chicago,IL,60639,134500,4,2,Belmont Cragin,1641,1641,3750,1920,2,Garage,108,02/29/2016,Yes,149900,01/16/2001,Yes,171000,"Hunter's Realty, Inc.",41.9216,-87.766236,0
9203929,Single Family Residential,5324 W NELSON St,Chicago,IL,60641,201900,4,3,Belmont Cragin,,2485,,1924,2,Garage,21,,No,201900,12/02/1997,Yes,148000,"Broz Group Real Estate, Inc.",41.9361813,-87.7601149,0
9131648,Multi-Family,6311 W Fullerton Ave,Chicago,IL,60639,353000,5,3,Belmont Cragin,,2930,,1955,3,None,99,05/02/2016,Yes,365000,,No,,@properties,41.923421,-87.783502,0
9208555,Single Family Residential,2837 N MARMORA Ave,Chicago,IL,60634,119600,4,2,Belmont Cragin,943,943,3920,1924,3,Garage,16,,No,119600,01/04/2001,Yes,206000,Anthony J.Trotto Real Estate,41.9322578,-87.7733405,0
9154011,Single Family Residential,5250 W OAKDALE Ave,Chicago,IL,60641,299900,5,3,Belmont Cragin,2260,2260,,1925,2,Garage,72,04/19/2016,Yes,319900,,No,,RE/MAX,41.934383,-87.758552,1
9082159,Single Family Residential,2911 N Lotus Ave,Chicago,IL,60641,205000,2,2,Belmont Cragin,1133,1133,3781,1924,2,Garage,187,,No,205000,,No,,"MGS United Realty, LLC",41.933561,-87.762284,0
9185130,Single Family Residential,3139 N Lotus Ave,Chicago,IL,60641,268500,5,3,Belmont Cragin,1015,1015,3781,1922,2,Garage,38,,No,268500,,No,,American Advantage Realty Inc.,41.93795,-87.762445,0
9159315,Single Family Residential,2917 N Long Ave,Chicago,IL,60641,343500,5,3,Belmont Cragin,1767,1767,,1924,2,Garage,66,,No,343500,,No,,Beaulieu Real Estate,41.93371,-87.761063,0
9152145,Multi-Family,2907 N LINDER Ave,Chicago,IL,60641,349900,6,3,Belmont Cragin,,3453,,1928,2,Garage,73,,No,349900,,No,,RE/MAX,41.933469,-87.763458,1
9133144,Single Family Residential,5350 W WELLINGTON Ave,Chicago,IL,60641,275000,4,3,Belmont Cragin,,2485,,1929,2,Garage,97,,No,275000,,No,,Berger & Co. Realtors Ltd,41.935257,-87.76106,0
9169159,Single Family Residential,2729 N Mango Ave,Chicago,IL,60639,339900,4,3,Belmont Cragin,1500,1500,,1922,2,Garage,56,,No,339900,08/14/2015,Yes,127900,American Realty,41.9302748,-87.7696134,0
9215353,Single Family Residential,2518 N Lotus Ave N,Chicago,IL,60639,299999,3,3,Belmont Cragin,1300,1300,,1963,2,Garage,9,,No,299999,04/29/2011,Yes,100000,Su Familia Real Estate,41.926472,-87.762747,0
9214697,Single Family Residential,3019 N MONITOR Ave,Chicago,IL,60634,229000,4,3,Belmont Cragin,1830,1830,,1926,3,Garage,10,,No,229000,09/13/2013,Yes,184322,Chel Group Realty,41.935449,-87.772106,0
9127855,Single Family Residential,2453 N Long Ave,Chicago,IL,60639,135000,4,1,Belmont Cragin,1400,1400,3781,1917,2,Garage,103,,No,135000,03/31/2015,Yes,129900,NHSRC Initiatives Inc,41.925569,-87.760773,1
9218355,Single Family Residential,2544 N Monitor Ave,Chicago,IL,60639,124800,4,2,Belmont Cragin,,1920,,1920,2,Garage,7,,No,124800,12/06/2006,Yes,245000,"Chicago Realty Partners, Ltd",41.927023,-87.77251,0
9218404,Single Family Residential,2428 N Luna Ave,Chicago,IL,60639,193000,3,2,Belmont Cragin,931,931,3175,1955,2,Garage,7,,No,193000,06/20/2005,Yes,267000,Beaulieu Real Estate,41.924912,-87.765162,1
9217629,Multi-Family,5315 W Wellington Ave,Chicago,IL,60641,380000,6,4,Belmont Cragin,,4470,3484,1965,2,Garage,7,,No,380000,,No,,Baird & Warner,41.934754,-87.759723,0
9211507,Single Family Residential,2927 N Melvina Ave,Chicago,IL,60634,350000,3,3,Belmont Cragin,1300,1300,3720,1943,1,Garage,13,05/09/2016,Yes,400000,05/05/2004,Yes,297000,The Sokol Group,41.933698,-87.780559,0
9214095,Single Family Residential,2604 N Mango Ave,Chicago,IL,60639,238500,3,1.5,Belmont Cragin,1182,1182,3720,1953,1,Garage,10,05/09/2016,Yes,249500,,No,,RE/MAX,41.927777,-87.770105,1
9220156,Single Family Residential,2937 N Melvina Ave,Chicago,IL,60634,339900,3,1.5,Belmont Cragin,1943,1943,3720,1918,2,Garage,4,,No,339900,,No,,Century 21,41.934028,-87.780568,0
9221306,Single Family Residential,2910 N Major Ave,Chicago,IL,60634,269900,5,3,Belmont Cragin,2000,2000,3720,1926,2,Garage,3,,No,269900,09/28/2005,Yes,379000,VNT Realty,41.933451,-87.76908,0
9221853,Single Family Residential,5327 W OAKDALE Ave,Chicago,IL,60641,250900,4,2,Belmont Cragin,1567,1567,,1947,2,Garage,3,,No,250900,01/25/2006,Yes,379000,Coldwell Banker,41.933836,-87.760067,0
