"Notes"	"County"	"County Code"	"Month"	"Month Code"	Births
	"Muskegon County, MI"	"26121"	"February"	"2"	160
	"Muskegon County, MI"	"26121"	"March"	"3"	152
	"Muskegon County, MI"	"26121"	"April"	"4"	180
	"Muskegon County, MI"	"26121"	"May"	"5"	182
	"Muskegon County, MI"	"26121"	"June"	"6"	195
	"Muskegon County, MI"	"26121"	"July"	"7"	186
	"Muskegon County, MI"	"26121"	"August"	"8"	200
	"Muskegon County, MI"	"26121"	"September"	"9"	190
	"Muskegon County, MI"	"26121"	"October"	"10"	187
	"Muskegon County, MI"	"26121"	"November"	"11"	176
	"Muskegon County, MI"	"26121"	"December"	"12"	177
"Total"	"Muskegon County, MI"	"26121"			2159
	"Oakland County, MI"	"26125"	"January"	"1"	1042
	"Oakland County, MI"	"26125"	"February"	"2"	1002
	"Oakland County, MI"	"26125"	"March"	"3"	1192
	"Oakland County, MI"	"26125"	"April"	"4"	1036
	"Oakland County, MI"	"26125"	"May"	"5"	1150
	"Oakland County, MI"	"26125"	"June"	"6"	1212
	"Oakland County, MI"	"26125"	"July"	"7"	1163
	"Oakland County, MI"	"26125"	"August"	"8"	1233
	"Oakland County, MI"	"26125"	"September"	"9"	1152
	"Oakland County, MI"	"26125"	"October"	"10"	1108
	"Oakland County, MI"	"26125"	"November"	"11"	1060
	"Oakland County, MI"	"26125"	"December"	"12"	1031
"Total"	"Oakland County, MI"	"26125"			13381
	"Ottawa County, MI"	"26139"	"January"	"1"	257
	"Ottawa County, MI"	"26139"	"February"	"2"	253
	"Ottawa County, MI"	"26139"	"March"	"3"	294
	"Ottawa County, MI"	"26139"	"April"	"4"	268
	"Ottawa County, MI"	"26139"	"May"	"5"	267
	"Ottawa County, MI"	"26139"	"June"	"6"	289
	"Ottawa County, MI"	"26139"	"July"	"7"	287
	"Ottawa County, MI"	"26139"	"August"	"8"	319
	"Ottawa County, MI"	"26139"	"September"	"9"	287
	"Ottawa County, MI"	"26139"	"October"	"10"	280
	"Ottawa County, MI"	"26139"	"November"	"11"	270
	"Ottawa County, MI"	"26139"	"December"	"12"	290
"Total"	"Ottawa County, MI"	"26139"			3361
	"Saginaw County, MI"	"26145"	"January"	"1"	169
	"Saginaw County, MI"	"26145"	"February"	"2"	140
	"Saginaw County, MI"	"26145"	"March"	"3"	188
	"Saginaw County, MI"	"26145"	"April"	"4"	188
	"Saginaw County, MI"	"26145"	"May"	"5"	187
	"Saginaw County, MI"	"26145"	"June"	"6"	191
	"Saginaw County, MI"	"26145"	"July"	"7"	197
	"Saginaw County, MI"	"26145"	"August"	"8"	184
	"Saginaw County, MI"	"26145"	"September"	"9"	214
	"Saginaw County, MI"	"26145"	"October"	"10"	201
	"Saginaw County, MI"	"26145"	"November"	"11"	196
	"Saginaw County, MI"	"26145"	"December"	"12"	209
"Total"	"Saginaw County, MI"	"26145"			2264
	"St. Clair County, MI"	"26147"	"January"	"1"	134
	"St. Clair County, MI"	"26147"	"February"	"2"	136
	"St. Clair County, MI"	"26147"	"March"	"3"	127
	"St. Clair County, MI"	"26147"	"April"	"4"	131
	"St. Clair County, MI"	"26147"	"May"	"5"	147
	"St. Clair County, MI"	"26147"	"June"	"6"	133
	"St. Clair County, MI"	"26147"	"July"	"7"	165
	"St. Clair County, MI"	"26147"	"August"	"8"	145
	"St. Clair County, MI"	"26147"	"September"	"9"	167
	"St. Clair County, MI"	"26147"	"October"	"10"	128
	"St. Clair County, MI"	"26147"	"November"	"11"	145
	"St. Clair County, MI"	"26147"	"December"	"12"	128
"Total"	"St. Clair County, MI"	"26147"			1686
	"Washtenaw County, MI"	"26161"	"January"	"1"	299
	"Washtenaw County, MI"	"26161"	"February"	"2"	274
	"Washtenaw County, MI"	"26161"	"March"	"3"	364
	"Washtenaw County, MI"	"26161"	"April"	"4"	296
	"Washtenaw County, MI"	"26161"	"May"	"5"	337
	"Washtenaw County, MI"	"26161"	"June"	"6"	302
	"Washtenaw County, MI"	"26161"	"July"	"7"	327
	"Washtenaw County, MI"	"26161"	"August"	"8"	351
	"Washtenaw County, MI"	"26161"	"September"	"9"	333
	"Washtenaw County, MI"	"26161"	"October"	"10"	304
	"Washtenaw County, MI"	"26161"	"November"	"11"	307
	"Washtenaw County, MI"	"26161"	"December"	"12"	286
"Total"	"Washtenaw County, MI"	"26161"			3780
	"Wayne County, MI"	"26163"	"January"	"1"	2034
	"Wayne County, MI"	"26163"	"February"	"2"	1806
	"Wayne County, MI"	"26163"	"March"	"3"	1993
	"Wayne County, MI"	"26163"	"April"	"4"	1871
	"Wayne County, MI"	"26163"	"May"	"5"	2025
	"Wayne County, MI"	"26163"	"June"	"6"	1994
	"Wayne County, MI"	"26163"	"July"	"7"	2146
	"Wayne County, MI"	"26163"	"August"	"8"	2148
	"Wayne County, MI"	"26163"	"September"	"9"	1930
	"Wayne County, MI"	"26163"	"October"	"10"	1923
	"Wayne County, MI"	"26163"	"November"	"11"	1928
	"Wayne County, MI"	"26163"	"December"	"12"	1929
"Total"	"Wayne County, MI"	"26163"			23727
	"Unidentified Counties, MI"	"26999"	"January"	"1"	1771
	"Unidentified Counties, MI"	"26999"	"February"	"2"	1756
	"Unidentified Counties, MI"	"26999"	"March"	"3"	1830
	"Unidentified Counties, MI"	"26999"	"April"	"4"	1829
	"Unidentified Counties, MI"	"26999"	"May"	"5"	1852
	"Unidentified Counties, MI"	"26999"	"June"	"6"	1883
	"Unidentified Counties, MI"	"26999"	"July"	"7"	2043
	"Unidentified Counties, MI"	"26999"	"August"	"8"	2056
	"Unidentified Counties, MI"	"26999"	"September"	"9"	1903
	"Unidentified Counties, MI"	"26999"	"October"	"10"	1793
	"Unidentified Counties, MI"	"26999"	"November"	"11"	1703
	"Unidentified Counties, MI"	"26999"	"December"	"12"	1743
"Total"	"Unidentified Counties, MI"	"26999"			22162
	"Anoka County, MN"	"27003"	"January"	"1"	347
	"Anoka County, MN"	"27003"	"February"	"2"	310
	"Anoka County, MN"	"27003"	"March"	"3"	341
	"Anoka County, MN"	"27003"	"April"	"4"	340
	"Anoka County, MN"	"27003"	"May"	"5"	320
	"Anoka County, MN"	"27003"	"June"	"6"	335
	"Anoka County, MN"	"27003"	"July"	"7"	373
	"Anoka County, MN"	"27003"	"August"	"8"	356
	"Anoka County, MN"	"27003"	"September"	"9"	370
	"Anoka County, MN"	"27003"	"October"	"10"	344
	"Anoka County, MN"	"27003"	"November"	"11"	300
	"Anoka County, MN"	"27003"	"December"	"12"	330
"Total"	"Anoka County, MN"	"27003"			4066
	"Dakota County, MN"	"27037"	"January"	"1"	385
	"Dakota County, MN"	"27037"	"February"	"2"	398
	"Dakota County, MN"	"27037"	"March"	"3"	429
	"Dakota County, MN"	"27037"	"April"	"4"	401
	"Dakota County, MN"	"27037"	"May"	"5"	458
	"Dakota County, MN"	"27037"	"June"	"6"	432
	"Dakota County, MN"	"27037"	"July"	"7"	485
	"Dakota County, MN"	"27037"	"August"	"8"	459
	"Dakota County, MN"	"27037"	"September"	"9"	439
	"Dakota County, MN"	"27037"	"October"	"10"	423
	"Dakota County, MN"	"27037"	"November"	"11"	402
	"Dakota County, MN"	"27037"	"December"	"12"	391
"Total"	"Dakota County, MN"	"27037"			5102
	"Hennepin County, MN"	"27053"	"January"	"1"	1193
	"Hennepin County, MN"	"27053"	"February"	"2"	1205
	"Hennepin County, MN"	"27053"	"March"	"3"	1352
	"Hennepin County, MN"	"27053"	"April"	"4"	1326
	"Hennepin County, MN"	"27053"	"May"	"5"	1384
	"Hennepin County, MN"	"27053"	"June"	"6"	1387
	"Hennepin County, MN"	"27053"	"July"	"7"	1442
	"Hennepin County, MN"	"27053"	"August"	"8"	1354
	"Hennepin County, MN"	"27053"	"September"	"9"	1411
	"Hennepin County, MN"	"27053"	"October"	"10"	1308
	"Hennepin County, MN"	"27053"	"November"	"11"	1282
	"Hennepin County, MN"	"27053"	"December"	"12"	1301
"Total"	"Hennepin County, MN"	"27053"			15945
	"Olmsted County, MN"	"27109"	"January"	"1"	145
	"Olmsted County, MN"	"27109"	"February"	"2"	160
	"Olmsted County, MN"	"27109"	"March"	"3"	203
	"Olmsted County, MN"	"27109"	"April"	"4"	190
	"Olmsted County, MN"	"27109"	"May"	"5"	211
	"Olmsted County, MN"	"27109"	"June"	"6"	205
	"Olmsted County, MN"	"27109"	"July"	"7"	196
	"Olmsted County, MN"	"27109"	"August"	"8"	185
	"Olmsted County, MN"	"27109"	"September"	"9"	193
	"Olmsted County, MN"	"27109"	"October"	"10"	185
	"Olmsted County, MN"	"27109"	"November"	"11"	169
	"Olmsted County, MN"	"27109"	"December"	"12"	176
"Total"	"Olmsted County, MN"	"27109"			2218
	"Ramsey County, MN"	"27123"	"January"	"1"	634
	"Ramsey County, MN"	"27123"	"February"	"2"	580
	"Ramsey County, MN"	"27123"	"March"	"3"	633
	"Ramsey County, MN"	"27123"	"April"	"4"	646
	"Ramsey County, MN"	"27123"	"May"	"5"	619
	"Ramsey County, MN"	"27123"	"June"	"6"	672
	"Ramsey County, MN"	"27123"	"July"	"7"	623
	"Ramsey County, MN"	"27123"	"August"	"8"	700
	"Ramsey County, MN"	"27123"	"September"	"9"	620
	"Ramsey County, MN"	"27123"	"October"	"10"	670
	"Ramsey County, MN"	"27123"	"November"	"11"	602
	"Ramsey County, MN"	"27123"	"December"	"12"	558
"Total"	"Ramsey County, MN"	"27123"			7557
	"St. Louis County, MN"	"27137"	"January"	"1"	155
	"St. Louis County, MN"	"27137"	"February"	"2"	171
	"St. Louis County, MN"	"27137"	"March"	"3"	172
	"St. Louis County, MN"	"27137"	"April"	"4"	162
	"St. Louis County, MN"	"27137"	"May"	"5"	160
	"St. Louis County, MN"	"27137"	"June"	"6"	202
	"St. Louis County, MN"	"27137"	"July"	"7"	198
	"St. Louis County, MN"	"27137"	"August"	"8"	166
	"St. Louis County, MN"	"27137"	"September"	"9"	185
	"St. Louis County, MN"	"27137"	"October"	"10"	155
	"St. Louis County, MN"	"27137"	"November"	"11"	190
	"St. Louis County, MN"	"27137"	"December"	"12"	145
"Total"	"St. Louis County, MN"	"27137"			2061
	"Stearns County, MN"	"27145"	"January"	"1"	151
	"Stearns County, MN"	"27145"	"February"	"2"	161
	"Stearns County, MN"	"27145"	"March"	"3"	162
	"Stearns County, MN"	"27145"	"April"	"4"	173
	"Stearns County, MN"	"27145"	"May"	"5"	164
	"Stearns County, MN"	"27145"	"June"	"6"	152
	"Stearns County, MN"	"27145"	"July"	"7"	164
	"Stearns County, MN"	"27145"	"August"	"8"	168
	"Stearns County, MN"	"27145"	"September"	"9"	161
	"Stearns County, MN"	"27145"	"October"	"10"	170
	"Stearns County, MN"	"27145"	"November"	"11"	145
	"Stearns County, MN"	"27145"	"December"	"12"	157
"Total"	"Stearns County, MN"	"27145"			1928
	"Washington County, MN"	"27163"	"January"	"1"	220
	"Washington County, MN"	"27163"	"February"	"2"	244
	"Washington County, MN"	"27163"	"March"	"3"	238
	"Washington County, MN"	"27163"	"April"	"4"	243
	"Washington County, MN"	"27163"	"May"	"5"	235
	"Washington County, MN"	"27163"	"June"	"6"	243
	"Washington County, MN"	"27163"	"July"	"7"	279
	"Washington County, MN"	"27163"	"August"	"8"	242
	"Washington County, MN"	"27163"	"September"	"9"	211
	"Washington County, MN"	"27163"	"October"	"10"	221
	"Washington County, MN"	"27163"	"November"	"11"	235
	"Washington County, MN"	"27163"	"December"	"12"	206
"Total"	"Washington County, MN"	"27163"			2817
	"Unidentified Counties, MN"	"27999"	"January"	"1"	2139
	"Unidentified Counties, MN"	"27999"	"February"	"2"	2064
	"Unidentified Counties, MN"	"27999"	"March"	"3"	2241
	"Unidentified Counties, MN"	"27999"	"April"	"4"	2179
	"Unidentified Counties, MN"	"27999"	"May"	"5"	2269
	"Unidentified Counties, MN"	"27999"	"June"	"6"	2388
	"Unidentified Counties, MN"	"27999"	"July"	"7"	2366
	"Unidentified Counties, MN"	"27999"	"August"	"8"	2397
	"Unidentified Counties, MN"	"27999"	"September"	"9"	2265
	"Unidentified Counties, MN"	"27999"	"October"	"10"	2203
	"Unidentified Counties, MN"	"27999"	"November"	"11"	2135
	"Unidentified Counties, MN"	"27999"	"December"	"12"	2069
"Total"	"Unidentified Counties, MN"	"27999"			26715
	"DeSoto County, MS"	"28033"	"January"	"1"	167
	"DeSoto County, MS"	"28033"	"February"	"2"	151
	"DeSoto County, MS"	"28033"	"March"	"3"	179
	"DeSoto County, MS"	"28033"	"April"	"4"	149
	"DeSoto County, MS"	"28033"	"May"	"5"	152
	"DeSoto County, MS"	"28033"	"June"	"6"	165
	"DeSoto County, MS"	"28033"	"July"	"7"	181
	"DeSoto County, MS"	"28033"	"August"	"8"	202
	"DeSoto County, MS"	"28033"	"September"	"9"	184
	"DeSoto County, MS"	"28033"	"October"	"10"	174
	"DeSoto County, MS"	"28033"	"November"	"11"	169
	"DeSoto County, MS"	"28033"	"December"	"12"	176
"Total"	"DeSoto County, MS"	"28033"			2049
	"Harrison County, MS"	"28047"	"January"	"1"	241
	"Harrison County, MS"	"28047"	"February"	"2"	224
	"Harrison County, MS"	"28047"	"March"	"3"	236
	"Harrison County, MS"	"28047"	"April"	"4"	224
	"Harrison County, MS"	"28047"	"May"	"5"	216
	"Harrison County, MS"	"28047"	"June"	"6"	231
	"Harrison County, MS"	"28047"	"July"	"7"	246
	"Harrison County, MS"	"28047"	"August"	"8"	244
	"Harrison County, MS"	"28047"	"September"	"9"	238
	"Harrison County, MS"	"28047"	"October"	"10"	232
	"Harrison County, MS"	"28047"	"November"	"11"	258
	"Harrison County, MS"	"28047"	"December"	"12"	259
"Total"	"Harrison County, MS"	"28047"			2849
	"Hinds County, MS"	"28049"	"January"	"1"	303
	"Hinds County, MS"	"28049"	"February"	"2"	266
	"Hinds County, MS"	"28049"	"March"	"3"	297
	"Hinds County, MS"	"28049"	"April"	"4"	241
	"Hinds County, MS"	"28049"	"May"	"5"	264
	"Hinds County, MS"	"28049"	"June"	"6"	243
	"Hinds County, MS"	"28049"	"July"	"7"	295
	"Hinds County, MS"	"28049"	"August"	"8"	308
	"Hinds County, MS"	"28049"	"September"	"9"	312
	"Hinds County, MS"	"28049"	"October"	"10"	261
	"Hinds County, MS"	"28049"	"November"	"11"	311
	"Hinds County, MS"	"28049"	"December"	"12"	337
"Total"	"Hinds County, MS"	"28049"			3438
	"Jackson County, MS"	"28059"	"January"	"1"	128
	"Jackson County, MS"	"28059"	"February"	"2"	131
	"Jackson County, MS"	"28059"	"March"	"3"	148
	"Jackson County, MS"	"28059"	"April"	"4"	132
	"Jackson County, MS"	"28059"	"May"	"5"	125
	"Jackson County, MS"	"28059"	"June"	"6"	133
	"Jackson County, MS"	"28059"	"July"	"7"	148
	"Jackson County, MS"	"28059"	"August"	"8"	157
	"Jackson County, MS"	"28059"	"September"	"9"	152
	"Jackson County, MS"	"28059"	"October"	"10"	151
	"Jackson County, MS"	"28059"	"November"	"11"	133
	"Jackson County, MS"	"28059"	"December"	"12"	134
"Total"	"Jackson County, MS"	"28059"			1672
	"Rankin County, MS"	"28121"	"January"	"1"	165
	"Rankin County, MS"	"28121"	"February"	"2"	171
	"Rankin County, MS"	"28121"	"March"	"3"	158
	"Rankin County, MS"	"28121"	"April"	"4"	167
	"Rankin County, MS"	"28121"	"May"	"5"	143
	"Rankin County, MS"	"28121"	"June"	"6"	164
	"Rankin County, MS"	"28121"	"July"	"7"	151
	"Rankin County, MS"	"28121"	"August"	"8"	193
	"Rankin County, MS"	"28121"	"September"	"9"	180
	"Rankin County, MS"	"28121"	"October"	"10"	169
	"Rankin County, MS"	"28121"	"November"	"11"	176
	"Rankin County, MS"	"28121"	"December"	"12"	178
"Total"	"Rankin County, MS"	"28121"			2015
	"Unidentified Counties, MS"	"28999"	"January"	"1"	2278
	"Unidentified Counties, MS"	"28999"	"February"	"2"	2098
	"Unidentified Counties, MS"	"28999"	"March"	"3"	2220
	"Unidentified Counties, MS"	"28999"	"April"	"4"	2080
	"Unidentified Counties, MS"	"28999"	"May"	"5"	2218
	"Unidentified Counties, MS"	"28999"	"June"	"6"	2296
	"Unidentified Counties, MS"	"28999"	"July"	"7"	2428
	"Unidentified Counties, MS"	"28999"	"August"	"8"	2550
	"Unidentified Counties, MS"	"28999"	"September"	"9"	2442
	"Unidentified Counties, MS"	"28999"	"October"	"10"	2332
	"Unidentified Counties, MS"	"28999"	"November"	"11"	2357
	"Unidentified Counties, MS"	"28999"	"December"	"12"	2538
"Total"	"Unidentified Counties, MS"	"28999"			27837
	"Boone County, MO"	"29019"	"January"	"1"	165
	"Boone County, MO"	"29019"	"February"	"2"	184
	"Boone County, MO"	"29019"	"March"	"3"	161
	"Boone County, MO"	"29019"	"April"	"4"	167
	"Boone County, MO"	"29019"	"May"	"5"	176
	"Boone County, MO"	"29019"	"June"	"6"	168
	"Boone County, MO"	"29019"	"July"	"7"	177
	"Boone County, MO"	"29019"	"August"	"8"	195
	"Boone County, MO"	"29019"	"September"	"9"	189
	"Boone County, MO"	"29019"	"October"	"10"	186
	"Boone County, MO"	"29019"	"November"	"11"	169
	"Boone County, MO"	"29019"	"December"	"12"	174
"Total"	"Boone County, MO"	"29019"			2111
	"Clay County, MO"	"29047"	"January"	"1"	249
	"Clay County, MO"	"29047"	"February"	"2"	217
	"Clay County, MO"	"29047"	"March"	"3"	267
	"Clay County, MO"	"29047"	"April"	"4"	232
	"Clay County, MO"	"29047"	"May"	"5"	248
	"Clay County, MO"	"29047"	"June"	"6"	266
	"Clay County, MO"	"29047"	"July"	"7"	258
	"Clay County, MO"	"29047"	"August"	"8"	261
	"Clay County, MO"	"29047"	"September"	"9"	282
	"Clay County, MO"	"29047"	"October"	"10"	260
	"Clay County, MO"	"29047"	"November"	"11"	201
	"Clay County, MO"	"29047"	"December"	"12"	254
"Total"	"Clay County, MO"	"29047"			2995
	"Greene County, MO"	"29077"	"January"	"1"	306
	"Greene County, MO"	"29077"	"February"	"2"	268
	"Greene County, MO"	"29077"	"March"	"3"	279
	"Greene County, MO"	"29077"	"April"	"4"	300
	"Greene County, MO"	"29077"	"May"	"5"	285
	"Greene County, MO"	"29077"	"June"	"6"	320
	"Greene County, MO"	"29077"	"July"	"7"	295
	"Greene County, MO"	"29077"	"August"	"8"	332
	"Greene County, MO"	"29077"	"September"	"9"	316
	"Greene County, MO"	"29077"	"October"	"10"	308
	"Greene County, MO"	"29077"	"November"	"11"	256
	"Greene County, MO"	"29077"	"December"	"12"	290
"Total"	"Greene County, MO"	"29077"			3555
	"Jackson County, MO"	"29095"	"January"	"1"	822
	"Jackson County, MO"	"29095"	"February"	"2"	694
	"Jackson County, MO"	"29095"	"March"	"3"	771
	"Jackson County, MO"	"29095"	"April"	"4"	725
	"Jackson County, MO"	"29095"	"May"	"5"	785
	"Jackson County, MO"	"29095"	"June"	"6"	854
	"Jackson County, MO"	"29095"	"July"	"7"	844
	"Jackson County, MO"	"29095"	"August"	"8"	910
	"Jackson County, MO"	"29095"	"September"	"9"	822
	"Jackson County, MO"	"29095"	"October"	"10"	824
	"Jackson County, MO"	"29095"	"November"	"11"	738
	"Jackson County, MO"	"29095"	"December"	"12"	824
"Total"	"Jackson County, MO"	"29095"			9613
	"Jasper County, MO"	"29097"	"January"	"1"	148
	"Jasper County, MO"	"29097"	"February"	"2"	126
	"Jasper County, MO"	"29097"	"March"	"3"	137
	"Jasper County, MO"	"29097"	"April"	"4"	154
	"Jasper County, MO"	"29097"	"May"	"5"	126
	"Jasper County, MO"	"29097"	"June"	"6"	150
	"Jasper County, MO"	"29097"	"July"	"7"	149
	"Jasper County, MO"	"29097"	"August"	"8"	144
	"Jasper County, MO"	"29097"	"September"	"9"	135
	"Jasper County, MO"	"29097"	"October"	"10"	142
	"Jasper County, MO"	"29097"	"November"	"11"	149
	"Jasper County, MO"	"29097"	"December"	"12"	128
"Total"	"Jasper County, MO"	"29097"			1688
	"Jefferson County, MO"	"29099"	"January"	"1"	210
	"Jefferson County, MO"	"29099"	"February"	"2"	192
	"Jefferson County, MO"	"29099"	"March"	"3"	221
	"Jefferson County, MO"	"29099"	"April"	"4"	226
	"Jefferson County, MO"	"29099"	"May"	"5"	248
	"Jefferson County, MO"	"29099"	"June"	"6"	233
	"Jefferson County, MO"	"29099"	"July"	"7"	213
	"Jefferson County, MO"	"29099"	"August"	"8"	248
	"Jefferson County, MO"	"29099"	"September"	"9"	227
	"Jefferson County, MO"	"29099"	"October"	"10"	206
	"Jefferson County, MO"	"29099"	"November"	"11"	219
	"Jefferson County, MO"	"29099"	"December"	"12"	219
"Total"	"Jefferson County, MO"	"29099"			2662
	"St. Charles County, MO"	"29183"	"January"	"1"	360
	"St. Charles County, MO"	"29183"	"February"	"2"	338
	"St. Charles County, MO"	"29183"	"March"	"3"	383
	"St. Charles County, MO"	"29183"	"April"	"4"	337
	"St. Charles County, MO"	"29183"	"May"	"5"	394
	"St. Charles County, MO"	"29183"	"June"	"6"	431
	"St. Charles County, MO"	"29183"	"July"	"7"	394
	"St. Charles County, MO"	"29183"	"August"	"8"	412
	"St. Charles County, MO"	"29183"	"September"	"9"	397
	"St. Charles County, MO"	"29183"	"October"	"10"	371
	"St. Charles County, MO"	"29183"	"November"	"11"	355
	"St. Charles County, MO"	"29183"	"December"	"12"	368
"Total"	"St. Charles County, MO"	"29183"			4540
	"St. Louis County, MO"	"29189"	"January"	"1"	887
	"St. Louis County, MO"	"29189"	"February"	"2"	960
	"St. Louis County, MO"	"29189"	"March"	"3"	1015
	"St. Louis County, MO"	"29189"	"April"	"4"	966
	"St. Louis County, MO"	"29189"	"May"	"5"	1035
	"St. Louis County, MO"	"29189"	"June"	"6"	1025
	"St. Louis County, MO"	"29189"	"July"	"7"	1012
	"St. Louis County, MO"	"29189"	"August"	"8"	1078
	"St. Louis County, MO"	"29189"	"September"	"9"	1086
	"St. Louis County, MO"	"29189"	"October"	"10"	987
	"St. Louis County, MO"	"29189"	"November"	"11"	936
	"St. Louis County, MO"	"29189"	"December"	"12"	947
"Total"	"St. Louis County, MO"	"29189"			11934
	"St. Louis city, MO"	"29510"	"January"	"1"	396
	"St. Louis city, MO"	"29510"	"February"	"2"	378
	"St. Louis city, MO"	"29510"	"March"	"3"	409
	"St. Louis city, MO"	"29510"	"April"	"4"	384
	"St. Louis city, MO"	"29510"	"May"	"5"	413
	"St. Louis city, MO"	"29510"	"June"	"6"	420
	"St. Louis city, MO"	"29510"	"July"	"7"	434
	"St. Louis city, MO"	"29510"	"August"	"8"	435
	"St. Louis city, MO"	"29510"	"September"	"9"	453
	"St. Louis city, MO"	"29510"	"October"	"10"	389
	"St. Louis city, MO"	"29510"	"November"	"11"	396
	"St. Louis city, MO"	"29510"	"December"	"12"	455
"Total"	"St. Louis city, MO"	"29510"			4962
	"Unidentified Counties, MO"	"29999"	"January"	"1"	2524
	"Unidentified Counties, MO"	"29999"	"February"	"2"	2448
	"Unidentified Counties, MO"	"29999"	"March"	"3"	2608
	"Unidentified Counties, MO"	"29999"	"April"	"4"	2549
	"Unidentified Counties, MO"	"29999"	"May"	"5"	2623
	"Unidentified Counties, MO"	"29999"	"June"	"6"	2841
	"Unidentified Counties, MO"	"29999"	"July"	"7"	2878
	"Unidentified Counties, MO"	"29999"	"August"	"8"	3102
	"Unidentified Counties, MO"	"29999"	"September"	"9"	2757
	"Unidentified Counties, MO"	"29999"	"October"	"10"	2605
	"Unidentified Counties, MO"	"29999"	"November"	"11"	2532
	"Unidentified Counties, MO"	"29999"	"December"	"12"	2590
"Total"	"Unidentified Counties, MO"	"29999"			32057
	"Yellowstone County, MT"	"30111"	"January"	"1"	141
	"Yellowstone County, MT"	"30111"	"February"	"2"	149
	"Yellowstone County, MT"	"30111"	"March"	"3"	177
	"Yellowstone County, MT"	"30111"	"April"	"4"	167
	"Yellowstone County, MT"	"30111"	"May"	"5"	181
	"Yellowstone County, MT"	"30111"	"June"	"6"	189
	"Yellowstone County, MT"	"30111"	"July"	"7"	154
	"Yellowstone County, MT"	"30111"	"August"	"8"	188
	"Yellowstone County, MT"	"30111"	"September"	"9"	174
	"Yellowstone County, MT"	"30111"	"October"	"10"	165
	"Yellowstone County, MT"	"30111"	"November"	"11"	142
	"Yellowstone County, MT"	"30111"	"December"	"12"	148
"Total"	"Yellowstone County, MT"	"30111"			1975
	"Unidentified Counties, MT"	"30999"	"January"	"1"	748
	"Unidentified Counties, MT"	"30999"	"February"	"2"	744
	"Unidentified Counties, MT"	"30999"	"March"	"3"	826
	"Unidentified Counties, MT"	"30999"	"April"	"4"	803
	"Unidentified Counties, MT"	"30999"	"May"	"5"	924
	"Unidentified Counties, MT"	"30999"	"June"	"6"	914
	"Unidentified Counties, MT"	"30999"	"July"	"7"	900
	"Unidentified Counties, MT"	"30999"	"August"	"8"	940
	"Unidentified Counties, MT"	"30999"	"September"	"9"	889
	"Unidentified Counties, MT"	"30999"	"October"	"10"	830
	"Unidentified Counties, MT"	"30999"	"November"	"11"	794
	"Unidentified Counties, MT"	"30999"	"December"	"12"	782
"Total"	"Unidentified Counties, MT"	"30999"			10094
	"Douglas County, NE"	"31055"	"January"	"1"	633
	"Douglas County, NE"	"31055"	"February"	"2"	635
	"Douglas County, NE"	"31055"	"March"	"3"	698
	"Douglas County, NE"	"31055"	"April"	"4"	676
	"Douglas County, NE"	"31055"	"May"	"5"	638
	"Douglas County, NE"	"31055"	"June"	"6"	710
	"Douglas County, NE"	"31055"	"July"	"7"	707
	"Douglas County, NE"	"31055"	"August"	"8"	780
	"Douglas County, NE"	"31055"	"September"	"9"	757
	"Douglas County, NE"	"31055"	"October"	"10"	667
	"Douglas County, NE"	"31055"	"November"	"11"	670
	"Douglas County, NE"	"31055"	"December"	"12"	704
"Total"	"Douglas County, NE"	"31055"			8275
	"Lancaster County, NE"	"31109"	"January"	"1"	292
	"Lancaster County, NE"	"31109"	"February"	"2"	290
	"Lancaster County, NE"	"31109"	"March"	"3"	354
	"Lancaster County, NE"	"31109"	"April"	"4"	343
	"Lancaster County, NE"	"31109"	"May"	"5"	307
	"Lancaster County, NE"	"31109"	"June"	"6"	323
	"Lancaster County, NE"	"31109"	"July"	"7"	340
	"Lancaster County, NE"	"31109"	"August"	"8"	363
	"Lancaster County, NE"	"31109"	"September"	"9"	340
	"Lancaster County, NE"	"31109"	"October"	"10"	323
	"Lancaster County, NE"	"31109"	"November"	"11"	310
	"Lancaster County, NE"	"31109"	"December"	"12"	365
"Total"	"Lancaster County, NE"	"31109"			3950
	"Sarpy County, NE"	"31153"	"January"	"1"	197
	"Sarpy County, NE"	"31153"	"February"	"2"	199
	"Sarpy County, NE"	"31153"	"March"	"3"	224
	"Sarpy County, NE"	"31153"	"April"	"4"	201
	"Sarpy County, NE"	"31153"	"May"	"5"	234
	"Sarpy County, NE"	"31153"	"June"	"6"	214
	"Sarpy County, NE"	"31153"	"July"	"7"	227
	"Sarpy County, NE"	"31153"	"August"	"8"	256
	"Sarpy County, NE"	"31153"	"September"	"9"	263
	"Sarpy County, NE"	"31153"	"October"	"10"	174
	"Sarpy County, NE"	"31153"	"November"	"11"	202
	"Sarpy County, NE"	"31153"	"December"	"12"	215
"Total"	"Sarpy County, NE"	"31153"			2606
	"Unidentified Counties, NE"	"31999"	"January"	"1"	840
	"Unidentified Counties, NE"	"31999"	"February"	"2"	790
	"Unidentified Counties, NE"	"31999"	"March"	"3"	938
	"Unidentified Counties, NE"	"31999"	"April"	"4"	882
	"Unidentified Counties, NE"	"31999"	"May"	"5"	905
	"Unidentified Counties, NE"	"31999"	"June"	"6"	990
	"Unidentified Counties, NE"	"31999"	"July"	"7"	914
	"Unidentified Counties, NE"	"31999"	"August"	"8"	976
	"Unidentified Counties, NE"	"31999"	"September"	"9"	979
