"Notes"	"County"	"County Code"	"Month"	"Month Code"	Births
	"Elkhart County, IN"	"18039"	"April"	"4"	294
	"Elkhart County, IN"	"18039"	"May"	"5"	291
	"Elkhart County, IN"	"18039"	"June"	"6"	289
	"Elkhart County, IN"	"18039"	"July"	"7"	288
	"Elkhart County, IN"	"18039"	"August"	"8"	284
	"Elkhart County, IN"	"18039"	"September"	"9"	304
	"Elkhart County, IN"	"18039"	"October"	"10"	259
	"Elkhart County, IN"	"18039"	"November"	"11"	249
	"Elkhart County, IN"	"18039"	"December"	"12"	280
"Total"	"Elkhart County, IN"	"18039"			3431
	"Hamilton County, IN"	"18057"	"January"	"1"	308
	"Hamilton County, IN"	"18057"	"February"	"2"	332
	"Hamilton County, IN"	"18057"	"March"	"3"	325
	"Hamilton County, IN"	"18057"	"April"	"4"	318
	"Hamilton County, IN"	"18057"	"May"	"5"	341
	"Hamilton County, IN"	"18057"	"June"	"6"	326
	"Hamilton County, IN"	"18057"	"July"	"7"	361
	"Hamilton County, IN"	"18057"	"August"	"8"	356
	"Hamilton County, IN"	"18057"	"September"	"9"	345
	"Hamilton County, IN"	"18057"	"October"	"10"	329
	"Hamilton County, IN"	"18057"	"November"	"11"	271
	"Hamilton County, IN"	"18057"	"December"	"12"	302
"Total"	"Hamilton County, IN"	"18057"			3914
	"Hendricks County, IN"	"18063"	"January"	"1"	158
	"Hendricks County, IN"	"18063"	"February"	"2"	111
	"Hendricks County, IN"	"18063"	"March"	"3"	164
	"Hendricks County, IN"	"18063"	"April"	"4"	144
	"Hendricks County, IN"	"18063"	"May"	"5"	151
	"Hendricks County, IN"	"18063"	"June"	"6"	164
	"Hendricks County, IN"	"18063"	"July"	"7"	153
	"Hendricks County, IN"	"18063"	"August"	"8"	186
	"Hendricks County, IN"	"18063"	"September"	"9"	164
	"Hendricks County, IN"	"18063"	"October"	"10"	160
	"Hendricks County, IN"	"18063"	"November"	"11"	140
	"Hendricks County, IN"	"18063"	"December"	"12"	153
"Total"	"Hendricks County, IN"	"18063"			1848
	"Johnson County, IN"	"18081"	"January"	"1"	163
	"Johnson County, IN"	"18081"	"February"	"2"	147
	"Johnson County, IN"	"18081"	"March"	"3"	162
	"Johnson County, IN"	"18081"	"April"	"4"	171
	"Johnson County, IN"	"18081"	"May"	"5"	163
	"Johnson County, IN"	"18081"	"June"	"6"	158
	"Johnson County, IN"	"18081"	"July"	"7"	170
	"Johnson County, IN"	"18081"	"August"	"8"	146
	"Johnson County, IN"	"18081"	"September"	"9"	168
	"Johnson County, IN"	"18081"	"October"	"10"	141
	"Johnson County, IN"	"18081"	"November"	"11"	163
	"Johnson County, IN"	"18081"	"December"	"12"	156
"Total"	"Johnson County, IN"	"18081"			1908
	"Lake County, IN"	"18089"	"January"	"1"	572
	"Lake County, IN"	"18089"	"February"	"2"	533
	"Lake County, IN"	"18089"	"March"	"3"	574
	"Lake County, IN"	"18089"	"April"	"4"	565
	"Lake County, IN"	"18089"	"May"	"5"	538
	"Lake County, IN"	"18089"	"June"	"6"	610
	"Lake County, IN"	"18089"	"July"	"7"	594
	"Lake County, IN"	"18089"	"August"	"8"	566
	"Lake County, IN"	"18089"	"September"	"9"	538
	"Lake County, IN"	"18089"	"October"	"10"	532
	"Lake County, IN"	"18089"	"November"	"11"	515
	"Lake County, IN"	"18089"	"December"	"12"	546
"Total"	"Lake County, IN"	"18089"			6683
	"La Porte County, IN"	"18091"	"January"	"1"	106
	"La Porte County, IN"	"18091"	"February"	"2"	128
	"La Porte County, IN"	"18091"	"March"	"3"	98
	"La Porte County, IN"	"18091"	"April"	"4"	128
	"La Porte County, IN"	"18091"	"May"	"5"	128
	"La Porte County, IN"	"18091"	"June"	"6"	128
	"La Porte County, IN"	"18091"	"July"	"7"	111
	"La Porte County, IN"	"18091"	"August"	"8"	122
	"La Porte County, IN"	"18091"	"September"	"9"	129
	"La Porte County, IN"	"18091"	"October"	"10"	115
	"La Porte County, IN"	"18091"	"November"	"11"	107
	"La Porte County, IN"	"18091"	"December"	"12"	113
"Total"	"La Porte County, IN"	"18091"			1413
	"Madison County, IN"	"18095"	"January"	"1"	117
	"Madison County, IN"	"18095"	"February"	"2"	108
	"Madison County, IN"	"18095"	"March"	"3"	139
	"Madison County, IN"	"18095"	"April"	"4"	140
	"Madison County, IN"	"18095"	"May"	"5"	146
	"Madison County, IN"	"18095"	"June"	"6"	129
	"Madison County, IN"	"18095"	"July"	"7"	134
	"Madison County, IN"	"18095"	"August"	"8"	156
	"Madison County, IN"	"18095"	"September"	"9"	150
	"Madison County, IN"	"18095"	"October"	"10"	121
	"Madison County, IN"	"18095"	"November"	"11"	116
	"Madison County, IN"	"18095"	"December"	"12"	145
"Total"	"Madison County, IN"	"18095"			1601
	"Marion County, IN"	"18097"	"January"	"1"	1317
	"Marion County, IN"	"18097"	"February"	"2"	1247
	"Marion County, IN"	"18097"	"March"	"3"	1276
	"Marion County, IN"	"18097"	"April"	"4"	1242
	"Marion County, IN"	"18097"	"May"	"5"	1291
	"Marion County, IN"	"18097"	"June"	"6"	1239
	"Marion County, IN"	"18097"	"July"	"7"	1328
	"Marion County, IN"	"18097"	"August"	"8"	1378
	"Marion County, IN"	"18097"	"September"	"9"	1383
	"Marion County, IN"	"18097"	"October"	"10"	1183
	"Marion County, IN"	"18097"	"November"	"11"	1152
	"Marion County, IN"	"18097"	"December"	"12"	1303
"Total"	"Marion County, IN"	"18097"			15339
	"Monroe County, IN"	"18105"	"January"	"1"	89
	"Monroe County, IN"	"18105"	"February"	"2"	116
	"Monroe County, IN"	"18105"	"March"	"3"	105
	"Monroe County, IN"	"18105"	"April"	"4"	103
	"Monroe County, IN"	"18105"	"May"	"5"	121
	"Monroe County, IN"	"18105"	"June"	"6"	111
	"Monroe County, IN"	"18105"	"July"	"7"	108
	"Monroe County, IN"	"18105"	"August"	"8"	128
	"Monroe County, IN"	"18105"	"September"	"9"	111
	"Monroe County, IN"	"18105"	"October"	"10"	109
	"Monroe County, IN"	"18105"	"November"	"11"	95
	"Monroe County, IN"	"18105"	"December"	"12"	101
"Total"	"Monroe County, IN"	"18105"			1297
	"Porter County, IN"	"18127"	"January"	"1"	156
	"Porter County, IN"	"18127"	"February"	"2"	140
	"Porter County, IN"	"18127"	"March"	"3"	166
	"Porter County, IN"	"18127"	"April"	"4"	163
	"Porter County, IN"	"18127"	"May"	"5"	160
	"Porter County, IN"	"18127"	"June"	"6"	174
	"Porter County, IN"	"18127"	"July"	"7"	161
	"Porter County, IN"	"18127"	"August"	"8"	158
	"Porter County, IN"	"18127"	"September"	"9"	172
	"Porter County, IN"	"18127"	"October"	"10"	137
	"Porter County, IN"	"18127"	"November"	"11"	136
	"Porter County, IN"	"18127"	"December"	"12"	139
"Total"	"Porter County, IN"	"18127"			1862
	"St. Joseph County, IN"	"18141"	"January"	"1"	321
	"St. Joseph County, IN"	"18141"	"February"	"2"	301
	"St. Joseph County, IN"	"18141"	"March"	"3"	343
	"St. Joseph County, IN"	"18141"	"April"	"4"	326
	"St. Joseph County, IN"	"18141"	"May"	"5"	320
	"St. Joseph County, IN"	"18141"	"June"	"6"	335
	"St. Joseph County, IN"	"18141"	"July"	"7"	337
	"St. Joseph County, IN"	"18141"	"August"	"8"	341
	"St. Joseph County, IN"	"18141"	"September"	"9"	320
	"St. Joseph County, IN"	"18141"	"October"	"10"	304
	"St. Joseph County, IN"	"18141"	"November"	"11"	290
	"St. Joseph County, IN"	"18141"	"December"	"12"	296
"Total"	"St. Joseph County, IN"	"18141"			3834
	"Tippecanoe County, IN"	"18157"	"January"	"1"	194
	"Tippecanoe County, IN"	"18157"	"February"	"2"	158
	"Tippecanoe County, IN"	"18157"	"March"	"3"	209
	"Tippecanoe County, IN"	"18157"	"April"	"4"	208
	"Tippecanoe County, IN"	"18157"	"May"	"5"	178
	"Tippecanoe County, IN"	"18157"	"June"	"6"	190
	"Tippecanoe County, IN"	"18157"	"July"	"7"	205
	"Tippecanoe County, IN"	"18157"	"August"	"8"	206
	"Tippecanoe County, IN"	"18157"	"September"	"9"	214
	"Tippecanoe County, IN"	"18157"	"October"	"10"	198
	"Tippecanoe County, IN"	"18157"	"November"	"11"	157
	"Tippecanoe County, IN"	"18157"	"December"	"12"	204
"Total"	"Tippecanoe County, IN"	"18157"			2321
	"Vanderburgh County, IN"	"18163"	"January"	"1"	172
	"Vanderburgh County, IN"	"18163"	"February"	"2"	186
	"Vanderburgh County, IN"	"18163"	"March"	"3"	162
	"Vanderburgh County, IN"	"18163"	"April"	"4"	206
	"Vanderburgh County, IN"	"18163"	"May"	"5"	188
	"Vanderburgh County, IN"	"18163"	"June"	"6"	184
	"Vanderburgh County, IN"	"18163"	"July"	"7"	237
	"Vanderburgh County, IN"	"18163"	"August"	"8"	210
	"Vanderburgh County, IN"	"18163"	"September"	"9"	205
	"Vanderburgh County, IN"	"18163"	"October"	"10"	209
	"Vanderburgh County, IN"	"18163"	"November"	"11"	170
	"Vanderburgh County, IN"	"18163"	"December"	"12"	200
"Total"	"Vanderburgh County, IN"	"18163"			2329
	"Vigo County, IN"	"18167"	"January"	"1"	94
	"Vigo County, IN"	"18167"	"February"	"2"	118
	"Vigo County, IN"	"18167"	"March"	"3"	107
	"Vigo County, IN"	"18167"	"April"	"4"	124
	"Vigo County, IN"	"18167"	"May"	"5"	88
	"Vigo County, IN"	"18167"	"June"	"6"	136
	"Vigo County, IN"	"18167"	"July"	"7"	132
	"Vigo County, IN"	"18167"	"August"	"8"	110
	"Vigo County, IN"	"18167"	"September"	"9"	105
	"Vigo County, IN"	"18167"	"October"	"10"	107
	"Vigo County, IN"	"18167"	"November"	"11"	95
	"Vigo County, IN"	"18167"	"December"	"12"	108
"Total"	"Vigo County, IN"	"18167"			1324
	"Unidentified Counties, IN"	"18999"	"January"	"1"	2701
	"Unidentified Counties, IN"	"18999"	"February"	"2"	2659
	"Unidentified Counties, IN"	"18999"	"March"	"3"	2805
	"Unidentified Counties, IN"	"18999"	"April"	"4"	2731
	"Unidentified Counties, IN"	"18999"	"May"	"5"	2755
	"Unidentified Counties, IN"	"18999"	"June"	"6"	2686
	"Unidentified Counties, IN"	"18999"	"July"	"7"	2873
	"Unidentified Counties, IN"	"18999"	"August"	"8"	2855
	"Unidentified Counties, IN"	"18999"	"September"	"9"	2893
	"Unidentified Counties, IN"	"18999"	"October"	"10"	2765
	"Unidentified Counties, IN"	"18999"	"November"	"11"	2386
	"Unidentified Counties, IN"	"18999"	"December"	"12"	2751
"Total"	"Unidentified Counties, IN"	"18999"			32860
	"Black Hawk County, IA"	"19013"	"January"	"1"	143
	"Black Hawk County, IA"	"19013"	"February"	"2"	128
	"Black Hawk County, IA"	"19013"	"March"	"3"	143
	"Black Hawk County, IA"	"19013"	"April"	"4"	173
	"Black Hawk County, IA"	"19013"	"May"	"5"	150
	"Black Hawk County, IA"	"19013"	"June"	"6"	156
	"Black Hawk County, IA"	"19013"	"July"	"7"	152
	"Black Hawk County, IA"	"19013"	"August"	"8"	155
	"Black Hawk County, IA"	"19013"	"September"	"9"	160
	"Black Hawk County, IA"	"19013"	"October"	"10"	135
	"Black Hawk County, IA"	"19013"	"November"	"11"	136
	"Black Hawk County, IA"	"19013"	"December"	"12"	143
"Total"	"Black Hawk County, IA"	"19013"			1774
	"Johnson County, IA"	"19103"	"January"	"1"	130
	"Johnson County, IA"	"19103"	"February"	"2"	148
	"Johnson County, IA"	"19103"	"March"	"3"	134
	"Johnson County, IA"	"19103"	"April"	"4"	156
	"Johnson County, IA"	"19103"	"May"	"5"	144
	"Johnson County, IA"	"19103"	"June"	"6"	129
	"Johnson County, IA"	"19103"	"July"	"7"	151
	"Johnson County, IA"	"19103"	"August"	"8"	173
	"Johnson County, IA"	"19103"	"September"	"9"	136
	"Johnson County, IA"	"19103"	"October"	"10"	141
	"Johnson County, IA"	"19103"	"November"	"11"	130
	"Johnson County, IA"	"19103"	"December"	"12"	147
"Total"	"Johnson County, IA"	"19103"			1719
	"Linn County, IA"	"19113"	"January"	"1"	259
	"Linn County, IA"	"19113"	"February"	"2"	248
	"Linn County, IA"	"19113"	"March"	"3"	216
	"Linn County, IA"	"19113"	"April"	"4"	237
	"Linn County, IA"	"19113"	"May"	"5"	236
	"Linn County, IA"	"19113"	"June"	"6"	228
	"Linn County, IA"	"19113"	"July"	"7"	252
	"Linn County, IA"	"19113"	"August"	"8"	264
	"Linn County, IA"	"19113"	"September"	"9"	274
	"Linn County, IA"	"19113"	"October"	"10"	224
	"Linn County, IA"	"19113"	"November"	"11"	172
	"Linn County, IA"	"19113"	"December"	"12"	237
"Total"	"Linn County, IA"	"19113"			2847
	"Polk County, IA"	"19153"	"January"	"1"	508
	"Polk County, IA"	"19153"	"February"	"2"	555
	"Polk County, IA"	"19153"	"March"	"3"	547
	"Polk County, IA"	"19153"	"April"	"4"	557
	"Polk County, IA"	"19153"	"May"	"5"	618
	"Polk County, IA"	"19153"	"June"	"6"	556
	"Polk County, IA"	"19153"	"July"	"7"	583
	"Polk County, IA"	"19153"	"August"	"8"	598
	"Polk County, IA"	"19153"	"September"	"9"	560
	"Polk County, IA"	"19153"	"October"	"10"	581
	"Polk County, IA"	"19153"	"November"	"11"	526
	"Polk County, IA"	"19153"	"December"	"12"	534
"Total"	"Polk County, IA"	"19153"			6723
	"Scott County, IA"	"19163"	"January"	"1"	179
	"Scott County, IA"	"19163"	"February"	"2"	191
	"Scott County, IA"	"19163"	"March"	"3"	173
	"Scott County, IA"	"19163"	"April"	"4"	190
	"Scott County, IA"	"19163"	"May"	"5"	199
	"Scott County, IA"	"19163"	"June"	"6"	193
	"Scott County, IA"	"19163"	"July"	"7"	207
	"Scott County, IA"	"19163"	"August"	"8"	177
	"Scott County, IA"	"19163"	"September"	"9"	189
	"Scott County, IA"	"19163"	"October"	"10"	177
	"Scott County, IA"	"19163"	"November"	"11"	169
	"Scott County, IA"	"19163"	"December"	"12"	187
"Total"	"Scott County, IA"	"19163"			2231
	"Woodbury County, IA"	"19193"	"January"	"1"	129
	"Woodbury County, IA"	"19193"	"February"	"2"	140
	"Woodbury County, IA"	"19193"	"March"	"3"	144
	"Woodbury County, IA"	"19193"	"April"	"4"	115
	"Woodbury County, IA"	"19193"	"May"	"5"	143
	"Woodbury County, IA"	"19193"	"June"	"6"	154
	"Woodbury County, IA"	"19193"	"July"	"7"	159
	"Woodbury County, IA"	"19193"	"August"	"8"	148
	"Woodbury County, IA"	"19193"	"September"	"9"	136
	"Woodbury County, IA"	"19193"	"October"	"10"	128
	"Woodbury County, IA"	"19193"	"November"	"11"	130
	"Woodbury County, IA"	"19193"	"December"	"12"	144
"Total"	"Woodbury County, IA"	"19193"			1670
	"Unidentified Counties, IA"	"19999"	"January"	"1"	1892
	"Unidentified Counties, IA"	"19999"	"February"	"2"	1871
	"Unidentified Counties, IA"	"19999"	"March"	"3"	1957
	"Unidentified Counties, IA"	"19999"	"April"	"4"	1821
	"Unidentified Counties, IA"	"19999"	"May"	"5"	2026
	"Unidentified Counties, IA"	"19999"	"June"	"6"	1926
	"Unidentified Counties, IA"	"19999"	"July"	"7"	2060
	"Unidentified Counties, IA"	"19999"	"August"	"8"	2048
	"Unidentified Counties, IA"	"19999"	"September"	"9"	2048
	"Unidentified Counties, IA"	"19999"	"October"	"10"	1899
	"Unidentified Counties, IA"	"19999"	"November"	"11"	1764
	"Unidentified Counties, IA"	"19999"	"December"	"12"	1948
"Total"	"Unidentified Counties, IA"	"19999"			23260
	"Johnson County, KS"	"20091"	"January"	"1"	636
	"Johnson County, KS"	"20091"	"February"	"2"	561
	"Johnson County, KS"	"20091"	"March"	"3"	669
	"Johnson County, KS"	"20091"	"April"	"4"	648
	"Johnson County, KS"	"20091"	"May"	"5"	711
	"Johnson County, KS"	"20091"	"June"	"6"	686
	"Johnson County, KS"	"20091"	"July"	"7"	666
	"Johnson County, KS"	"20091"	"August"	"8"	675
	"Johnson County, KS"	"20091"	"September"	"9"	790
	"Johnson County, KS"	"20091"	"October"	"10"	651
	"Johnson County, KS"	"20091"	"November"	"11"	564
	"Johnson County, KS"	"20091"	"December"	"12"	596
"Total"	"Johnson County, KS"	"20091"			7853
	"Sedgwick County, KS"	"20173"	"January"	"1"	677
	"Sedgwick County, KS"	"20173"	"February"	"2"	690
	"Sedgwick County, KS"	"20173"	"March"	"3"	652
	"Sedgwick County, KS"	"20173"	"April"	"4"	630
	"Sedgwick County, KS"	"20173"	"May"	"5"	671
	"Sedgwick County, KS"	"20173"	"June"	"6"	694
	"Sedgwick County, KS"	"20173"	"July"	"7"	726
	"Sedgwick County, KS"	"20173"	"August"	"8"	763
	"Sedgwick County, KS"	"20173"	"September"	"9"	725
	"Sedgwick County, KS"	"20173"	"October"	"10"	694
	"Sedgwick County, KS"	"20173"	"November"	"11"	621
	"Sedgwick County, KS"	"20173"	"December"	"12"	728
"Total"	"Sedgwick County, KS"	"20173"			8271
	"Shawnee County, KS"	"20177"	"January"	"1"	202
	"Shawnee County, KS"	"20177"	"February"	"2"	207
	"Shawnee County, KS"	"20177"	"March"	"3"	233
	"Shawnee County, KS"	"20177"	"April"	"4"	214
	"Shawnee County, KS"	"20177"	"May"	"5"	215
	"Shawnee County, KS"	"20177"	"June"	"6"	193
	"Shawnee County, KS"	"20177"	"July"	"7"	218
	"Shawnee County, KS"	"20177"	"August"	"8"	227
	"Shawnee County, KS"	"20177"	"September"	"9"	226
	"Shawnee County, KS"	"20177"	"October"	"10"	223
	"Shawnee County, KS"	"20177"	"November"	"11"	207
	"Shawnee County, KS"	"20177"	"December"	"12"	201
"Total"	"Shawnee County, KS"	"20177"			2566
	"Wyandotte County, KS"	"20209"	"January"	"1"	244
	"Wyandotte County, KS"	"20209"	"February"	"2"	257
	"Wyandotte County, KS"	"20209"	"March"	"3"	216
	"Wyandotte County, KS"	"20209"	"April"	"4"	213
	"Wyandotte County, KS"	"20209"	"May"	"5"	214
	"Wyandotte County, KS"	"20209"	"June"	"6"	253
	"Wyandotte County, KS"	"20209"	"July"	"7"	247
	"Wyandotte County, KS"	"20209"	"August"	"8"	275
	"Wyandotte County, KS"	"20209"	"September"	"9"	258
	"Wyandotte County, KS"	"20209"	"October"	"10"	244
	"Wyandotte County, KS"	"20209"	"November"	"11"	199
	"Wyandotte County, KS"	"20209"	"December"	"12"	236
"Total"	"Wyandotte County, KS"	"20209"			2856
	"Unidentified Counties, KS"	"20999"	"January"	"1"	1765
	"Unidentified Counties, KS"	"20999"	"February"	"2"	1596
	"Unidentified Counties, KS"	"20999"	"March"	"3"	1672
	"Unidentified Counties, KS"	"20999"	"April"	"4"	1656
	"Unidentified Counties, KS"	"20999"	"May"	"5"	1619
	"Unidentified Counties, KS"	"20999"	"June"	"6"	1680
	"Unidentified Counties, KS"	"20999"	"July"	"7"	1756
	"Unidentified Counties, KS"	"20999"	"August"	"8"	1767
	"Unidentified Counties, KS"	"20999"	"September"	"9"	1799
	"Unidentified Counties, KS"	"20999"	"October"	"10"	1682
	"Unidentified Counties, KS"	"20999"	"November"	"11"	1543
	"Unidentified Counties, KS"	"20999"	"December"	"12"	1752
"Total"	"Unidentified Counties, KS"	"20999"			20287
	"Fayette County, KY"	"21067"	"January"	"1"	322
	"Fayette County, KY"	"21067"	"February"	"2"	294
	"Fayette County, KY"	"21067"	"March"	"3"	354
	"Fayette County, KY"	"21067"	"April"	"4"	321
	"Fayette County, KY"	"21067"	"May"	"5"	317
	"Fayette County, KY"	"21067"	"June"	"6"	334
	"Fayette County, KY"	"21067"	"July"	"7"	361
	"Fayette County, KY"	"21067"	"August"	"8"	351
	"Fayette County, KY"	"21067"	"September"	"9"	380
	"Fayette County, KY"	"21067"	"October"	"10"	327
	"Fayette County, KY"	"21067"	"November"	"11"	349
	"Fayette County, KY"	"21067"	"December"	"12"	335
"Total"	"Fayette County, KY"	"21067"			4045
	"Jefferson County, KY"	"21111"	"January"	"1"	902
	"Jefferson County, KY"	"21111"	"February"	"2"	829
	"Jefferson County, KY"	"21111"	"March"	"3"	920
	"Jefferson County, KY"	"21111"	"April"	"4"	832
	"Jefferson County, KY"	"21111"	"May"	"5"	828
	"Jefferson County, KY"	"21111"	"June"	"6"	895
	"Jefferson County, KY"	"21111"	"July"	"7"	908
	"Jefferson County, KY"	"21111"	"August"	"8"	900
	"Jefferson County, KY"	"21111"	"September"	"9"	883
	"Jefferson County, KY"	"21111"	"October"	"10"	902
	"Jefferson County, KY"	"21111"	"November"	"11"	808
	"Jefferson County, KY"	"21111"	"December"	"12"	959
"Total"	"Jefferson County, KY"	"21111"			10566
	"Kenton County, KY"	"21117"	"January"	"1"	186
	"Kenton County, KY"	"21117"	"February"	"2"	186
	"Kenton County, KY"	"21117"	"March"	"3"	199
	"Kenton County, KY"	"21117"	"April"	"4"	226
	"Kenton County, KY"	"21117"	"May"	"5"	225
	"Kenton County, KY"	"21117"	"June"	"6"	185
	"Kenton County, KY"	"21117"	"July"	"7"	212
	"Kenton County, KY"	"21117"	"August"	"8"	271
	"Kenton County, KY"	"21117"	"September"	"9"	197
	"Kenton County, KY"	"21117"	"October"	"10"	210
	"Kenton County, KY"	"21117"	"November"	"11"	194
	"Kenton County, KY"	"21117"	"December"	"12"	203
"Total"	"Kenton County, KY"	"21117"			2494
	"Unidentified Counties, KY"	"21999"	"January"	"1"	3452
	"Unidentified Counties, KY"	"21999"	"February"	"2"	3276
	"Unidentified Counties, KY"	"21999"	"March"	"3"	3425
	"Unidentified Counties, KY"	"21999"	"April"	"4"	3324
	"Unidentified Counties, KY"	"21999"	"May"	"5"	3340
	"Unidentified Counties, KY"	"21999"	"June"	"6"	3424
	"Unidentified Counties, KY"	"21999"	"July"	"7"	3695
	"Unidentified Counties, KY"	"21999"	"August"	"8"	3669
	"Unidentified Counties, KY"	"21999"	"September"	"9"	3555
	"Unidentified Counties, KY"	"21999"	"October"	"10"	3517
	"Unidentified Counties, KY"	"21999"	"November"	"11"	3050
	"Unidentified Counties, KY"	"21999"	"December"	"12"	3543
"Total"	"Unidentified Counties, KY"	"21999"			41270
	"Caddo Parish, LA"	"22017"	"January"	"1"	344
	"Caddo Parish, LA"	"22017"	"February"	"2"	301
	"Caddo Parish, LA"	"22017"	"March"	"3"	336
	"Caddo Parish, LA"	"22017"	"April"	"4"	317
	"Caddo Parish, LA"	"22017"	"May"	"5"	288
	"Caddo Parish, LA"	"22017"	"June"	"6"	317
	"Caddo Parish, LA"	"22017"	"July"	"7"	392
	"Caddo Parish, LA"	"22017"	"August"	"8"	318
	"Caddo Parish, LA"	"22017"	"September"	"9"	324
	"Caddo Parish, LA"	"22017"	"October"	"10"	329
	"Caddo Parish, LA"	"22017"	"November"	"11"	318
	"Caddo Parish, LA"	"22017"	"December"	"12"	349
"Total"	"Caddo Parish, LA"	"22017"			3933
	"Calcasieu Parish, LA"	"22019"	"January"	"1"	246
	"Calcasieu Parish, LA"	"22019"	"February"	"2"	252
	"Calcasieu Parish, LA"	"22019"	"March"	"3"	185
	"Calcasieu Parish, LA"	"22019"	"April"	"4"	231
	"Calcasieu Parish, LA"	"22019"	"May"	"5"	229
	"Calcasieu Parish, LA"	"22019"	"June"	"6"	245
	"Calcasieu Parish, LA"	"22019"	"July"	"7"	268
	"Calcasieu Parish, LA"	"22019"	"August"	"8"	237
	"Calcasieu Parish, LA"	"22019"	"September"	"9"	239
	"Calcasieu Parish, LA"	"22019"	"October"	"10"	223
	"Calcasieu Parish, LA"	"22019"	"November"	"11"	220
	"Calcasieu Parish, LA"	"22019"	"December"	"12"	259
"Total"	"Calcasieu Parish, LA"	"22019"			2834
	"East Baton Rouge Parish, LA"	"22033"	"January"	"1"	544
	"East Baton Rouge Parish, LA"	"22033"	"February"	"2"	515
	"East Baton Rouge Parish, LA"	"22033"	"March"	"3"	468
	"East Baton Rouge Parish, LA"	"22033"	"April"	"4"	494
	"East Baton Rouge Parish, LA"	"22033"	"May"	"5"	525
	"East Baton Rouge Parish, LA"	"22033"	"June"	"6"	496
	"East Baton Rouge Parish, LA"	"22033"	"July"	"7"	556
	"East Baton Rouge Parish, LA"	"22033"	"August"	"8"	556
	"East Baton Rouge Parish, LA"	"22033"	"September"	"9"	586
	"East Baton Rouge Parish, LA"	"22033"	"October"	"10"	569
	"East Baton Rouge Parish, LA"	"22033"	"November"	"11"	525
	"East Baton Rouge Parish, LA"	"22033"	"December"	"12"	580
"Total"	"East Baton Rouge Parish, LA"	"22033"			6414
	"Jefferson Parish, LA"	"22051"	"January"	"1"	526
	"Jefferson Parish, LA"	"22051"	"February"	"2"	502
	"Jefferson Parish, LA"	"22051"	"March"	"3"	502
	"Jefferson Parish, LA"	"22051"	"April"	"4"	472
	"Jefferson Parish, LA"	"22051"	"May"	"5"	462
	"Jefferson Parish, LA"	"22051"	"June"	"6"	455
	"Jefferson Parish, LA"	"22051"	"July"	"7"	556
	"Jefferson Parish, LA"	"22051"	"August"	"8"	509
	"Jefferson Parish, LA"	"22051"	"September"	"9"	568
	"Jefferson Parish, LA"	"22051"	"October"	"10"	515
	"Jefferson Parish, LA"	"22051"	"November"	"11"	508
	"Jefferson Parish, LA"	"22051"	"December"	"12"	543
"Total"	"Jefferson Parish, LA"	"22051"			6118
	"Lafayette Parish, LA"	"22055"	"January"	"1"	273
	"Lafayette Parish, LA"	"22055"	"February"	"2"	246
	"Lafayette Parish, LA"	"22055"	"March"	"3"	278
	"Lafayette Parish, LA"	"22055"	"April"	"4"	240
	"Lafayette Parish, LA"	"22055"	"May"	"5"	248
	"Lafayette Parish, LA"	"22055"	"June"	"6"	248
	"Lafayette Parish, LA"	"22055"	"July"	"7"	261
	"Lafayette Parish, LA"	"22055"	"August"	"8"	310
	"Lafayette Parish, LA"	"22055"	"September"	"9"	316
	"Lafayette Parish, LA"	"22055"	"October"	"10"	272
	"Lafayette Parish, LA"	"22055"	"November"	"11"	254
	"Lafayette Parish, LA"	"22055"	"December"	"12"	262
"Total"	"Lafayette Parish, LA"	"22055"			3208
	"Orleans Parish, LA"	"22071"	"January"	"1"	390
	"Orleans Parish, LA"	"22071"	"February"	"2"	324
	"Orleans Parish, LA"	"22071"	"March"	"3"	349
	"Orleans Parish, LA"	"22071"	"April"	"4"	300
	"Orleans Parish, LA"	"22071"	"May"	"5"	313
	"Orleans Parish, LA"	"22071"	"June"	"6"	329
	"Orleans Parish, LA"	"22071"	"July"	"7"	392
	"Orleans Parish, LA"	"22071"	"August"	"8"	374
	"Orleans Parish, LA"	"22071"	"September"	"9"	382
	"Orleans Parish, LA"	"22071"	"October"	"10"	378
	"Orleans Parish, LA"	"22071"	"November"	"11"	373
	"Orleans Parish, LA"	"22071"	"December"	"12"	417
"Total"	"Orleans Parish, LA"	"22071"			4321
	"Ouachita Parish, LA"	"22073"	"January"	"1"	226
	"Ouachita Parish, LA"	"22073"	"February"	"2"	175
	"Ouachita Parish, LA"	"22073"	"March"	"3"	200
	"Ouachita Parish, LA"	"22073"	"April"	"4"	207
	"Ouachita Parish, LA"	"22073"	"May"	"5"	177
	"Ouachita Parish, LA"	"22073"	"June"	"6"	188
	"Ouachita Parish, LA"	"22073"	"July"	"7"	196
	"Ouachita Parish, LA"	"22073"	"August"	"8"	224
	"Ouachita Parish, LA"	"22073"	"September"	"9"	189
	"Ouachita Parish, LA"	"22073"	"October"	"10"	218
	"Ouachita Parish, LA"	"22073"	"November"	"11"	208
	"Ouachita Parish, LA"	"22073"	"December"	"12"	212
"Total"	"Ouachita Parish, LA"	"22073"			2420
	"Rapides Parish, LA"	"22079"	"January"	"1"	174
	"Rapides Parish, LA"	"22079"	"February"	"2"	150
	"Rapides Parish, LA"	"22079"	"March"	"3"	173
	"Rapides Parish, LA"	"22079"	"April"	"4"	153
	"Rapides Parish, LA"	"22079"	"May"	"5"	146
